numUniqueEditors,numEdits,connectivity,numAnonEdits,numRegisteredEdits,numExternalLinks,numReverts,numBrokenLinks,numInnerLinks,articleLength,flesch,kincaid,infoNoise,diversity,numImages,adminShare,age,medianRevertTime,id,lang,name,authority,completeness,complexity,informativeness,consistency,volatility,currency,informativeness2,infoNoise2,,
67,148,9578,32,116,37,1,20,243,13339,-21,-1,0.878851488,0.452702703,6,0.006756756756757,4985,41,548902,it,Edema polmonare acuto         ,1026.5,2773,-21,2.05568927124891,2492.50405405405,41,145,2.05568927124891,0.87885148811755,,
16,44,11958,2,42,36,0,2,53,5176,-1,-1,0.858384853,0.363636364,7,0.136363636363636,3614,0,404156,ca,Edema pulmonar          ,1219.6,1057.2,-1,2.39684909371926,1807.08181818182,0,50,2.39684909371926,0.85838485316847,,
30,35,8129,13,22,21,6,30,173,3444,72,-1,0.87456446,0.857142857,4,0,5045,0.5,122299,pt,Edema pulmonar          ,836.7,770,72,1.21045296167247,2522.5,0.5,396,1.21045296167247,0.874564459930314,,
96,356,12286,39,317,54,8,21,82,29465,-1,-1,0.859324622,0.269662921,13,0.002808988764045,5836,0,406751,ca,Edward Jenner          ,1371.7,5934.2,-1,4.25379702065105,2918.00168539326,0,13,4.25379702065105,0.859324622433396,,
52,95,10656,13,82,0,0,0,13,4046,-1,-1,0.885071676,0.547368421,4,0.021052631578947,5929,0,479220,id,Edward Jenner          ,1105.8,814.4,-1,1.40262195280589,2964.51263157895,0,16,1.40262195280589,0.885071675729115,,
2137,4263,12226,2021,2242,183,937,0,216,22700,37,17.6,0.875110132,0.501290171,170,0.134881538822425,7258,4,2962,en,Edward Jenner          ,3448.7,4626.4,37,51.2242919765506,3629.08092892329,4,17,51.2239209792227,0.874491803278688,,
153,252,10451,85,167,55,35,11,98,7149,90,-1,0.87242971,0.607142857,23,0,6163,7,125932,pt,Edward Jenner          ,1181.3,1473.4,90,7.05917211198369,3081.5,7,73,7.05918496494365,0.872451132048938,,
204,338,10880,100,238,105,32,2,151,14345,52,-1,0.888811433,0.603550296,19,0.011834319526627,6446,9,426923,fr,Edward Jenner          ,1270.8,2930.2,52,5.87115668201815,3223.00710059172,9,13,5.87115668201815,0.888811432554897,,
189,332,12026,111,221,37,30,2,93,18901,49,-1,0.889265118,0.569277108,10,0.006024096385542,5778,10,549293,it,Edward Jenner          ,1367.5,3818.2,49,3.19199280588839,2889.00361445783,10,30,3.19203547250399,0.889336229273719,,
55,96,10893,13,83,21,3,9,60,1283,73,-1,0.877630553,0.572916667,6,0,5418,25,157044,tr,Edward Jenner          ,1135.5,284.2,73,1.98282833203429,2709,25,69,1.98282833203429,0.877630553390491,,
246,476,10598,93,383,75,40,12,140,19073,65,-1,0.872385047,0.516806723,10,0.010504201680672,6642,56,505102,de,Edward Jenner          ,1288.1,3875.4,65,3.21334699454154,3321.00630252101,56,72,3.21332758307768,0.872352694485217,,
253,541,8918,97,444,78,21,4,134,22742,45,-1,0.889015918,0.467652495,7,0.009242144177449,6442,1,432211,fr,Effet placebo          ,1136.3,4603.6,45,2.35281805338385,3221.00554528651,1,52,2.35281805338385,0.88901591768534,,
351,614,10904,237,377,7,88,1,61,5177,50,-1,0.879080549,0.571661238,7,0.009771986970684,6371,4,522063,de,Egel           ,1396.3,1060.2,50,2.28445158647715,3185.50586319218,4,281,2.28445158647715,0.879080548580259,,
11,27,6909,1,26,43,0,4,23,8141,38,-1,0.875568112,0.407407407,0,0,1263,0,160967,tr,Ehlers-Danlos sendromu          ,709.9,1639,38,0.280896422770885,631.5,0,90,0.280896422770885,0.87556811202555,,
169,316,12197,45,271,86,10,1,125,37492,55,-1,0.880987944,0.534810127,7,0.006329113924051,5733,8,506234,de,Ehlers-Danlos-Syndrom           ,1373,7548.8,55,2.30770669050748,2866.50379746835,8,12,2.30770587807362,0.880986590038314,,
893,2166,12312,761,1405,222,147,6,445,34299,46,15.6,0.879150996,0.412280702,62,0.174053554939982,6715,1,31129,en,Ehlers–Danlos syndromes          ,2224.2,7040.2,46,18.8801221763409,3357.60443213296,1,17,18.8801221763409,0.87915099565585,,
276,439,11137,130,309,14,38,0,81,11972,68,-1,0.878884063,0.628701595,3,0.015945330296128,6285,1,530177,de,Eid des Hippokrates         ,1327.8,2426.8,68,1.05010948096812,3142.50956719818,1,9,1.05107302345586,0.880489966959465,,
185,303,10599,90,213,6,23,0,59,10059,67,-1,0.887265136,0.610561056,8,0.023102310231023,5965,778,507616,de,Einlauf (Medizin)          ,1204.9,2035.4,67,2.56602244775626,2982.51386138614,778,20,2.56602244775626,0.887265135699374,,
25,30,10223,5,25,1,1,0,13,2312,54,-1,0.867647059,0.833333333,1,0,4167,5,543934,de,Einschlafzuckungen           ,1037.3,467.6,54,0.320588235294118,2083.5,5,39,0.320588235294118,0.867647058823529,,
184,275,12028,107,168,24,16,2,72,7831,55,-1,0.899246584,0.669090909,6,0.007272727272727,6262,8,507773,de,Eiserne Lunge          ,1342.4,1595.8,55,1.93809340499878,3131.00436363636,8,11,1.93809340499878,0.899246584088878,,
20,28,11093,2,26,39,3,236,414,17332,-1,-1,0.879471498,0.714285714,7,0.071428571428572,3090,75,491671,id,Eksperimen manusia Nazi         ,1129.7,3726.4,-1,2.19911147011309,1545.04285714286,75,45,2.19911147011309,0.879471497807524,,
46,81,11985,21,60,7,2,19,169,14489,63,-1,0.883152737,0.567901235,7,0,5125,226.5,159250,tr,Ekstazi           ,1236.1,2973,63,2.28915090119452,2562.5,226.5,46,2.28915090119452,0.883152736558769,,
22,49,11635,2,47,16,1,8,36,2070,69,-1,0.871014493,0.448979592,6,0.040816326530612,3206,127,156478,tr,"El, ayak ve ağız hastalığı           ", ayak ve a??z hastal???           ,1186.3,431.6,69,2.05322094055013,1603.02448979592,127,63,2.05322094055013,0.871014492753623,
42,109,12286,3,106,8,1,9,35,6596,-1,-1,0.858095816,0.385321101,7,0.055045871559633,4180,0,406571,ca,Electrocardiograma           ,1271.9,1336.8,-1,2.38366482883705,2090.03302752294,0,50,2.38366482883705,0.858095815645846,,
205,432,11007,103,329,12,20,5,65,22795,60,-1,0.884536082,0.474537037,51,0.006944444444444,6366,8,440779,fr,Électrocardiographie           ,1290,4587,60,15.5459994272623,3183.00416666667,8,25,15.5459994272623,0.884536082474227,,
1386,2677,12652,991,1686,124,231,7,534,43723,35,17.3,0.878462137,0.517743743,166,0.14867388868136,6819,0.5,35702,en,Electrocardiography           ,2538.7,8961,35,50.0164310361822,3409.58920433321,0.5,27,50.0164232281754,0.878449123288298,,
1570,4079,12307,1113,2966,281,189,0,215,49988,37,17.6,0.882971913,0.384898259,56,0.095366511399853,6988,5,8543,en,Electroconvulsive therapy          ,2992.6,10083.6,37,17.0988441923291,3494.05721990684,5,22,17.0988389467628,0.882963170648669,,
253,590,10900,198,392,49,6,0,122,29832,48,-1,0.883380263,0.428813559,7,0.001694915254237,5471,6,431019,fr,Électroconvulsivothérapie           ,1349,6015.2,48,2.3727400220898,2735.50101694915,6,18,2.37281712756467,0.883508771929825,,
28,37,10327,3,34,9,0,18,45,2415,-1,-1,0.853830228,0.756756757,2,0,4526,0,409095,ca,Electroencefalograma           ,1051.5,508.2,-1,0.658244082591909,2263,0,352,0.658244082591909,0.853830227743271,,
142,213,10860,48,165,12,11,2,89,8953,49,-1,0.898246398,0.666666667,13,0.009389671361502,6019,0,432307,fr,Électroencéphalographie           ,1188.8,1827,49,4.03894783871328,3009.50563380282,0,105,4.03989254533244,0.899820908887397,,
1076,1986,12440,728,1258,338,117,10,516,67258,38,17.5,0.8813078,0.541792548,138,0.112789526686808,6724,2,13284,en,Electroencephalography           ,2230.5,13662,38,41.6037091511885,3362.06767371601,2,26,41.6037236999574,0.881332047763851,,
2318,12825,12396,1837,10988,848,819,3,324,80341,47,13.8,0.88026039,0.180740741,163,0.135750487329435,5054,1,92589,en,Electronic cigarette          ,6149.7,16199,47,49.3197117896079,2527.0814502924,1,54,49.3197117896079,0.880260390087253,,
949,2600,12408,769,1831,123,234,4,208,73735,59,-1,0.89543636,0.365,10,0.007692307692308,5831,0,534142,de,Elektrische Zigarette          ,2382.3,14831.8,59,3.31826181596257,2915.50461538462,0,26,3.3182949325556,0.895491554259327,,
11,21,2500,1,20,4,1,6,28,3055,-1,-1,0.903764321,0.523809524,3,0.142857142857143,2838,57,487420,id,Elektroensefalografi           ,259.4,624.6,-1,1.12797287818564,1419.08571428571,57,298,1.12797287818564,0.903764320785597,,
63,96,12092,18,78,8,4,6,29,3206,58,-1,0.851528384,0.65625,6,0.020833333333333,5194,61,161510,tr,Elektroensefalografi           ,1255.2,655.2,58,1.91716703056769,2597.0125,61,39,1.91716703056769,0.851528384279476,,
367,594,10975,221,373,13,41,4,149,23921,53,-1,0.898248401,0.617845118,15,0.040404040404041,6342,4,504314,de,Elektroenzephalografie           ,1386.1,4845.4,53,4.66824196988488,3171.02424242424,4,26,4.66824196988488,0.898248400986581,,
57,84,12344,13,71,21,2,53,101,25002,-1,-1,0.873410127,0.678571429,13,0.011904761904762,4884,18,481589,id,Elektrokardiogram           ,1277.1,5062,-1,4.01690321917104,2442.00714285714,18,33,4.01690321917104,0.873410127189825,,
526,1007,11280,349,658,27,70,1,144,40088,55,-1,0.897425664,0.522343595,17,0.014895729890765,6735,10,512195,de,Elektrokardiogramm           ,1596.6,8075.6,55,5.32504924122244,3367.50893743793,10,39,5.32504924122244,0.897425663540212,,
67,115,12231,11,104,30,4,2,38,6904,75,-1,0.867468134,0.582608696,5,0.008695652173913,5545,0,156765,tr,Elektrokardiyografi           ,1279.3,1396.8,75,1.6709156632576,2772.5052173913,0,65,1.6709156632576,0.867468134414832,,
36,68,11861,5,63,19,3,1,28,4128,82,-1,0.851017442,0.529411765,4,0,5225,8,163431,tr,Elektrokonvülsif terapi          ,1218.9,837.2,82,1.39296340629275,2612.5,8,46,1.39296340629275,0.851017441860465,,
346,1099,12120,255,844,63,103,3,106,32089,58,-1,0.874318302,0.314831665,6,0.003639672429481,6260,2,504315,de,Elektrokonvulsionstherapie           ,1679.9,6461.4,58,2.13569198224308,3130.00218380346,2,50,2.13567307087531,0.874286783275652,,
153,377,11061,69,308,13,37,3,15,4933,63,-1,0.86093655,0.405835544,2,0.002652519893899,5000,13,173989,tr,Elektronik sigara          ,1270.4,993.8,63,0.873060603600179,2500.00159151194,13,40,0.873060603600179,0.860936549766876,,
219,317,12339,143,174,13,44,6,42,13208,55,-1,0.882344034,0.690851735,8,0.006309148264984,5676,1,131320,pt,Eletrocardiograma           ,1402.9,2660.8,55,2.51489537934184,2838.00378548896,1,102,2.51489537934184,0.882344033918837,,
53,74,10393,24,50,0,4,2,29,1716,57,-1,0.879370629,0.716216216,2,0,5108,3.5,126306,pt,Eletroconvulsoterapia           ,1075.7,355.6,57,0.697892647892648,2554,3.5,38,0.697892647892648,0.879370629370629,,
80,122,11026,36,86,17,10,2,82,22094,60,-1,0.885670318,0.655737705,10,0,5297,0,139213,pt,Eletroencefalografia           ,1165.2,4452.4,60,3.13795956768917,2648.5,0,180,3.13795956768917,0.885670317733321,,
244,694,12153,123,571,78,30,12,308,40612,20,-1,0.883261105,0.351585014,49,0.004322766570605,5273,0,548905,it,Elettrocardiogramma           ,1509.2,8250.4,20,15.0190056544097,2636.50259365994,0,14,15.0190265814251,0.883295983451129,,
106,194,12067,57,137,11,6,13,209,9725,1,-1,0.857275064,0.546391753,9,0,5264,6,565087,it,Elettroencefalografia           ,1295.8,2033.8,1,2.88652998701402,2632,6,657,2.88652998701402,0.857275064267352,,
289,548,12128,130,418,65,55,3,348,27726,30,-1,0.880906009,0.527372263,16,0.041970802919708,6467,1,566948,it,Elio           ,1477.5,5685.6,30,5.01212024761601,3233.52518248175,1,11,5.0120686657242,0.880820038980726,,
10,17,6908,1,16,205,0,47,117,20245,48,-1,0.866584342,0.588235294,3,0,260,0,156942,tr,Elizabeth Holmes          ,739,4114.6,48,1.06700942861709,130,0,39,1.06700942861709,0.866584341812793,,
872,2197,8423,564,1633,219,232,1,157,22144,49,15.2,0.877393425,0.39690487,14,0.130632680928539,2449,1.5,11962,en,Elizabeth Holmes          ,1845.6,4492,49,4.4882931327467,1224.57837960856,1.5,13,4.48831827018437,0.877435320584927,,
66,101,2062,16,85,35,1,1,50,5255,51,-1,0.892673644,0.653465347,8,0.00990099009901,2386,7,431521,fr,Elizabeth Holmes          ,258.3,1071.4,51,2.54352497856827,1193.00594059406,7,99,2.54352497856827,0.89267364414843,,
10,16,6846,8,8,15,3,1,25,1243,72,-1,0.874497184,0.625,3,0,956,15.5,125899,pt,Elizabeth Holmes          ,696.1,259,72,1.04969831053902,478,15.5,230,1.04969831053902,0.874497184231698,,
113,181,7245,43,138,39,3,6,52,7184,69,-1,0.890451002,0.624309392,4,0.033149171270718,2400,20,505036,de,Elizabeth Holmes          ,814.4,1460,69,1.35968496597719,1200.01988950276,20,16,1.35968496597719,0.890451002227171,,
20,38,7025,4,34,86,2,1,61,19224,38,-1,0.88269871,0.526315789,4,0.026315789473684,685,148,549167,it,Elizabeth Holmes          ,735.5,3869.6,38,1.41382975228333,342.515789473684,148,19,1.41382975228333,0.882698709945901,,
51,179,1633,21,158,52,2,3,91,7863,39,16.8,0.884140913,0.284916201,3,0.139664804469274,143,0,75440,en,Eluru outbreak          ,240.3,1610.2,39,1.2595348272121,71.5837988826816,0,91,1.2595348272121,0.884140913137479,,
26,32,9564,9,23,7,4,0,14,539,79,-1,0.881261596,0.8125,2,0,5183,26,123968,pt,Emasculação           ,974.7,113.4,79,0.641256957328386,2591.5,26,307,0.641256957328386,0.88126159554731,,
7,10,6854,0,10,2,2,0,9,740,-1,-1,0.856756757,0.7,0,0,3572,59,420679,ca,Emasculació           ,690.2,151.6,-1,0.094054054054054,1786,59,247,0.094054054054054,0.856756756756757,,
204,301,11389,126,175,146,24,0,110,16348,32,17.4,0.89111818,0.677740864,32,0.099667774086379,6021,1,7585,en,Emasculation           ,1319,3313.6,32,9.72802638948387,3010.55980066445,1,19,9.72803038539141,0.891124839439721,,
56,77,10641,17,60,8,5,0,27,4190,-6,-1,0.877804296,0.727272727,4,0,5372,40,558633,it,Ematoma           ,1103.2,848.8,-6,1.290318941202,2686,40,433,1.290318941202,0.877804295942721,,
5,17,868,0,17,14,1,2,32,1382,41,-1,0.884949349,0.294117647,5,0,923,10,559392,it,Ematoma epidurale          ,95.7,290,41,1.85449902102665,461.5,10,367,1.85449902102665,0.884949348769899,,
18,24,1629,5,19,12,1,0,29,2675,-10,-1,0.888224299,0.75,5,0,2741,6.5,559393,it,Ematoma subdurale          ,176.9,546.6,-10,1.58293457943925,1370.5,6.5,150,1.58293987458502,0.888233124308373,,
128,410,10858,66,344,101,21,104,417,56849,-1,-1,0.86165104,0.312195122,23,0.002439024390244,6035,0,404857,ca,Embaràs           ,1267.5,11578.2,-1,7.22967355111466,3017.50146341463,0,31,7.22967355111466,0.861651040475646,,
5,6,561,0,6,0,2,1,8,1753,-1,-1,0.907586994,0.833333333,0,0,2641,25,482895,id,Emboli paru          ,58.9,354.2,-1,0.044552196235026,1320.5,25,760,0.044552196235026,0.907586993725043,,
120,212,12070,51,161,21,10,41,337,14949,5,-1,0.874908021,0.566037736,7,0,5272,32,548029,it,Embolia polmonare          ,1306.9,3141,5,2.2853221708526,2636,32,69,2.2853823688453,0.875008350591222,,
71,99,10819,36,63,37,9,7,127,7831,75,-1,0.889413868,0.717171717,4,0,5667,14,125781,pt,Embolia pulmonar          ,1139.5,1619.8,75,1.30334529047337,2833.5,14,1378,1.30334529047337,0.889413867960669,,
32,252,12011,8,244,208,0,15,75,7773,-1,-1,0.852695227,0.126984127,36,0,4103,0,410239,ca,Embòlia pulmonar          ,1325.5,1590.6,-1,11.2354266600504,2051.5,0,26,11.2354266600504,0.852695227068056,,
167,325,11118,73,252,36,13,2,102,17825,41,-1,0.869677419,0.513846154,12,0.027692307692308,6114,4,427164,fr,Embolie pulmonaire          ,1261.1,3606.6,41,3.81349875930521,3057.01661538462,4,46,3.81349875930521,0.869677419354839,,
51,99,1739,16,83,18,1,1,51,6561,18,25.2,0.878219784,0.515151515,1,0.080808080808081,4384,0,2228,en,Emergency use authorization         ,219.3,1333,18,0.517840961050837,2192.04848484848,0,16,0.517840961050837,0.878219783569578,,
207,448,12124,97,351,314,33,1,309,42102,28,-1,0.885231105,0.462053571,37,0.008928571428571,5326,12.5,549501,it,Emicrania           ,1470.6,8544.4,28,11.3539065203893,2663.00535714286,12.5,50,11.3539065203893,0.885231105410669,,
100,165,10566,59,106,84,7,12,170,26983,13,-1,0.883630434,0.606060606,13,0.006060606060606,5884,272,548906,it,Emocromo           ,1150.9,5469.4,13,4.06654189674981,2942.00363636364,272,48,4.06648522388371,0.883535979200122,,
243,367,10851,172,195,7,58,5,105,14470,19,-1,0.877055978,0.662125341,10,0.005449591280654,5931,1315,552281,it,Emofilia           ,1279.8,2938,19,3.12895838237149,2965.50326975477,1315,11,3.12881504710433,0.876817085773338,,
11,20,6953,7,13,10,2,0,86,14334,40,-1,0.866820148,0.55,4,0,643,3,564780,it,Emofilia nelle famiglie reali europee       ,706.2,2901.2,40,1.39009208874006,321.5,3,57,1.39009208874006,0.866820147900098,,
72,109,10006,37,72,16,6,7,65,5943,2,-1,0.876998149,0.660550459,5,0.009174311926606,5503,20,555661,it,Emorragia cerebrale          ,1056.4,1217.4,2,1.62986861422042,2751.50550458716,20,300,1.63013437123529,0.877441077441077,,
60,165,11863,16,149,207,3,16,250,30284,33,-1,0.88977678,0.363636364,15,0,5104,0,555928,it,Emorragia subaracnoidea          ,1291.7,6163.2,33,4.81568424970882,2552,0,26,4.81568206584552,0.88977314004557,,
295,629,12166,179,450,113,78,22,286,28347,35,-1,0.887889371,0.46899841,22,0.015898251192369,5903,1,553319,it,Emorroidi           ,1528.2,5792.6,35,6.85133457650064,2951.50953895072,1,55,6.85133457650064,0.887889371009278,,
11,15,10407,1,14,4,1,1,10,632,81,-1,0.876582278,0.733333333,3,0,3910,64,158379,tr,Emzirme           ,1048.6,130.8,81,0.985949367088608,1955,64,45,0.985949367088608,0.876582278481013,,
15,23,776,3,20,0,4,2,35,2274,-632,-1,0.787159191,0.652173913,33,0.043478260869565,1891,230,169304,tr,En genç anneler listesi        ,89,469.6,-632,9.98099116668579,945.526086956522,230,47,9.98087875076546,0.786971830985916,,
83,109,12274,30,79,33,19,3,87,8605,90,-1,0.879721092,0.76146789,5,0,5581,1,126999,pt,Encefalite           ,1292,1757,90,1.57095192148793,2790.5,1,383,1.57095192148793,0.879721092388146,,
77,152,12062,15,137,21,4,42,358,3852,-7,-1,0.857736241,0.506578947,6,0,5823,15,548911,it,Encefalite           ,1274.1,930.4,-7,2.01069437612723,2911.5,15,455,2.01069437612723,0.857736240913811,,
25,42,12083,4,38,35,0,0,41,672,-1,-1,0.854166667,0.595238095,4,0.023809523809524,3177,0,407845,ca,Encefalitis           ,1233.3,150.8,-1,1.35535714285714,1588.51428571429,0,48,1.35535714285714,0.854166666666667,,
86,133,10355,47,86,16,8,9,61,10471,74,-1,0.885397765,0.646616541,6,0,6224,0,131579,pt,Encefalopatia espongiforme bovina         ,1102.9,2122.2,74,1.94326873434182,3112,0,439,1.94326873434182,0.885397765256422,,
24,53,10821,6,47,37,3,3,56,5077,-1,-1,0.864486902,0.452830189,3,0,4053,8,407348,ca,Encefalopatia espongiforme bovina         ,1110.8,1039,-1,1.14699402782062,2026.5,8,49,1.14699402782062,0.86448690171361,,
188,273,11913,108,165,21,24,1,74,7304,-33,-1,0.884720701,0.688644689,9,0,5689,24,563923,it,Encefalopatia spongiforme bovina         ,1333,1490.8,-33,2.81764560740464,2844.5,24,97,2.81764560740464,0.884720700985761,,
28,50,6969,10,40,9,3,0,35,1481,-22,-1,0.87778528,0.56,3,0,4914,121,564256,it,Encefalopatia traumatica cronica         ,720.3,310.2,-22,1.09067116812964,2457,121,14,1.09067116812964,0.87778528021607,,
10,15,6915,2,13,10,1,1,9,2137,78,-1,0.894244268,0.666666667,0,0,2630,3,139138,pt,Encefalopatia traumática crônica         ,700.5,431.4,78,0.136546560598971,1315,3,189,0.136546560598971,0.894244267664951,,
4,21,983,0,21,54,1,4,31,1506,-1,-1,0.867197875,0.19047619,12,0,1103,45,414614,ca,Encefalopatia traumàtica crònica         ,116.2,315.2,-1,4.00603301081389,551.5,45,352,4.00603301081389,0.867197875166003,,
105,181,10986,55,126,31,6,0,145,14814,42,-1,0.890238963,0.580110497,12,0.005524861878453,5617,3,429371,fr,Encéphalite           ,1187.4,3020.8,42,3.78607707954324,2808.50331491713,3,213,3.78587717406661,0.889905787348587,,
691,1294,12372,483,811,102,151,0,274,8582,26,16.7,0.878466558,0.534003091,33,0.135239567233385,7003,4,2229,en,Encephalitis           ,1877.6,1826,26,10.1066780800331,3501.58114374034,4,60,10.1066780800331,0.878466557911909,,
214,551,10994,109,442,20,41,1,140,25639,60,-1,0.882288701,0.388384755,24,0.007259528130672,6154,2,456269,fr,Encéphalopathie spongiforme bovine         ,1334.7,5184.2,60,7.49634236748986,3077.00435571688,2,23,7.49634236748986,0.882288700807364,,
47,70,3077,24,46,25,5,2,76,8946,55,-1,0.894701543,0.671428571,8,0.014285714285714,2515,1,451492,fr,Encéphalopathie traumatique chronique         ,347,1820.4,55,2.53396378269618,1257.50857142857,1,128,2.53365248173075,0.894182707646496,,
40,74,10882,7,67,34,2,1,136,8184,42,-1,0.884530792,0.540540541,7,0.013513513513514,4604,5,444001,fr,Endobrachyœsophage           ,1125.9,1691.6,42,2.30639415074899,2302.00810810811,5,182,2.30639415074899,0.884530791788856,,
90,128,10525,39,89,6,15,6,84,4108,-43,-1,0.885345667,0.703125,2,0,6247,13,134171,pt,Endocrinologia           ,1118.5,857.6,-43,0.709332400194742,3123.5,13,529,0.709332400194742,0.885345666991237,,
